0|0|d
250|0|b
500|0|n
850|0|d
1100|0|b
1350|0|n
1700|0|d
1950|0|b
2200|0|n
2450|0|w
2700|0|q
3200|0|n
3700|0|n
3950|0|v
4200|0|x
3450|0|j
5050|0|z
5300|0|x
5800|0|x
5550|0|v
6650|0|d
6900|0|b
7150|0|n
7500|0|d
7750|0|b
8000|0|n
8350|0|d
8600|0|b
8850|0|n
9100|0|w
9350|0|q
9850|0|n
11700|0|n
11950|0|v
12200|0|z
12450|0|x
10600|0|n
10850|0|v
10350|0|w
10100|0|j
13300|0|z
13550|0|x
13800|0|d
14300|0|v
14550|0|b
14800|0|n
15300|0|j
15550|0|n
15800|0|x
16650|0|z
16900|0|x
17150|0|d
17650|0|v
17900|0|b
18150|0|n
18650|0|j
18900|0|q
19150|0|w
20000|0|z
20250|0|x
20500|0|d
21000|0|v
21250|0|b
21500|0|n
22250|0|n
22500|0|x
22000|0|j
23350|0|x
23600|0|z
23750|0|d
24000|0|x
24150|0|v
24400|0|d
24550|0|b
24800|0|v
24950|0|n
25200|0|b
25350|0|j
25600|0|n
25750|0|q
26000|0|j
26150|0|n
26400|0|j
26650|0|b
26900|0|n
